comment_id,parent_id,author,text,published,like_count,is_top_level
Ugw0cCEvA1fIzGFrpAV4AaABAg,root,@jonathanpabon4477,Bro really said imma spend $550 for the luxury of not being inconvenieced to carry 2 different cables 😭😭😭😭😭😭 thats the most fuck you money moment I've ever seen 🤣🤣🤣🤣,1727740800,0,
Ugz1xdb-Q-2DHfG53xR4AaABAg,root,@vchong8,"Apple just milking the same design since the 12, 13, 14,15 and 16. RAM=? Storage from 128GB. Display =60 Hz, New button, AI coming soon, meh",1727740800,0,
UgxvYjCrxW-zH7a_JXl4AaABAg,root,@nagasako7,There is a reason why Warren Buffet sold Apple. 😅😂,1727740800,0,
UgzA8xJpOBH_8DGRCPt4AaABAg,root,@adeel392,Apple plz bring the 3D pressure touch display back 🙂,1727740800,0,
Ugx9hlf0WNoD0fA8TF54AaABAg,root,@ykun250,Apple is a joke.,1727740800,0,
UgzIplnNAqyPiCFVjzN4AaABAg,root,@jonathanpabon4477,So when PlayStation does a small incremental upgrade for $700 but when Apple does it everyone wants to buy their new $1000 phone 😭🤔🤔🤣🤣 they are both a dam rip off but the hypocrisy is crazy 🤣🤣🤣 so much for not being able to afford groceries 😭😭😭,1727740800,0,
UgwRAWhfiHYNcyfbZEB4AaABAg,root,@krest2012,Hey guys help me I have a 7plus what would be a great update for me ?,1727740800,0,
UgxCzmIEWeETOH3M8fR4AaABAg,root,@SH0RTSNCLIPS,Iphone is gana die off if they dont inivate,1727740800,0,
UgwMb1dcCyE5nIGN2O94AaABAg,root,@HardxCorpsxKali,Easy view and like count. Just crap on anything Apple. I’d be interested to see any other phone update review and see if it’d receive any hate if it was just only a reskin. lol but I do agree with some of the stuff I’m not saying I disagree…. Like the new phones launching with the old os is insane to me. Wow. It’s so bad I can’t comprehend it. Like we need to sell them now I get it…. But like… you can’t have them use the new software?? Why? Will it be different in a month vs right now? Idk I think it’s a massive fumble to not launch with the new os when the new os has so so so so so many changes. Then to design the new phone around an os that’s not even on the phone is wild to me. Terrible decision. Still cool tho I can’t wait to get my new phone. My current one is okay but it’s ancient. (3 years old) Been waiting for this to drop.,1727740800,1,
Ugz0Rg51P2yCEB1zz4h4AaABAg,root,@Me-dp9jz,I am disappointed                   In myself because I bought one,1727740800,0,
Ugzp_GXNwCZQDJFaXMx4AaABAg,root,@SunilKumar-nf7ft,Sony has had the camera shutter button for a decade.,1727740800,0,
UgyXSEwScste5hCdfRd4AaABAg,root,@aaden4888,"I work constantly on the go with the fire department, I can always find a random type C charger ANYWHERE. Lightning? Nope, I forget it all the time. So coming from 14 to 16 I’ll be happy from that alone 😂.",1727740800,0,
UgwW9PQzB5wMhjW4nih4AaABAg,root,@marialee364,is this he?,1727740800,0,
UgwkEdJJaArfIR7zU0h4AaABAg,root,@ElleMin88,Is it bad that I’m still using my iPhone 8 Plus? 😂 I have no clue what newer model should be next when this one dies.,1727740800,0,
Ugy7RJzWTotAKApetn14AaABAg,root,@kelseywink3656,I have a 13. Do we think it is worth it to upgrade to the 16 or 16 pro?,1727740800,0,
UgzC4KhEFhl3QmF5v1F4AaABAg,root,@bnomaid,Not me turning on Oprah & there you are!! 👏🏾👏🏾👏🏾 I didn’t see the full segment but it was great to see she had a young professional on screen like that!,1727740800,0,
UgzaDOPgdyQKDUMMJ354AaABAg,root,@qinzeyu923,"I really hate you that you keep saying although very minor change, you still gonna buy it…… what a pointless statement",1727740800,0,
UgzTtcuZoDgd8TOpk4p4AaABAg,root,@Ariesgvd,Definitely getting the black,1727740800,0,
UgxBjBTVCwZoKRq1TWh4AaABAg,root,@wanchawancha5323,I’ll stick to my 14promax update 😅,1727740800,0,
UgxXMshpi_p1E4crTKJ4AaABAg,root,@nicolaevalentin9972,I will wait for iPhone 20 maybe than I will see some real CHANGES to worth the money🫡,1727740800,0,
UgwFZUJi_UdPrZpvlV94AaABAg,root,@aaronlim5958,Hi guys I got a iPhone SE 3rd generation but should I Change to iPhone 15 or  16?,1727740800,1,
UgydKTUsMRmvt55pRPN4AaABAg,root,@darthmontes,"Love you, also you should filter your ""Ss"". I believe DaVinci does it pretty automatically, for example.",1727740800,0,
UgyFu7treLcSz_8EKGl4AaABAg,root,@alaaaburub3984,I was ready to upgrade from iPhone 11 to 16 pro and waited patiently for it. I’m now very convinced that this upgrade is not worth it.,1727740800,0,
UgwJ0M7JCpJRnq_Lr1x4AaABAg,root,@chapogame6639,if we get an iphone case how are we going use the camera control?,1727740800,0,
UgwwOr94QXyar9eqbdt4AaABAg,root,@afreet777,Wished for new iphone mini,1727740800,0,
UgwJB9eEgxMT1SupIYV4AaABAg,root,@mihajlo20m,"Benchmarks shows thats its only 16% speed improvement over the last iphone 15, so its not like it was before 25%. Resolution is the same, framerate also, nothing got changed. I will skip this upgrade for sure.",1727740800,1,
UgwZM6iKgfz6b-D0jtF4AaABAg,root,@crandonborth,This makes me just wanna switch back to the Samsung even more... they have improve nothing except the color lmao,1727740800,1,
UgyQDVm6xrD0kUdxV_N4AaABAg,root,@AdamG_,"as far as the phone goes, this is embarrassing for Apple. As soon as I can afford to, I'll be getting something that isn't an iPhone. They aren't a joy to use anymore, the batteries are a joke and where's the fluidity on the screen like Marques said about the 60hz?",1727740800,0,
UgylWr23loeC5cTitDx4AaABAg,root,@realgoerge,1:13 no wayyy 😂,1727740800,0,
Ugw_EEfF4CO-h_p-8n94AaABAg,root,@sjk1702,iPhone very disappointed! Not worth buying! Apple just applied for patent on a Folding Phone this year…illustrates how far behind Android they are! So disappointing!,1727740800,1,
Ugws9Rk3BtNf7nTJ6eh4AaABAg,root,@nelsonbaez1183,If I buy the iPhone 16 is going to be because 16 is my favorite number because nothing about the phone make me want to get it.,1727740800,0,
Ugww5f_4_ABjxsRL1bB4AaABAg,root,@knikkmaster,"That headset isn't a ""ear-pod"". Are Apple users really believing this? I think apple is just doing an experiment to see how much things ppl would accept without questioning it. hahaha",1727740800,0,
UgxNmZ17yhgCEiC_cMd4AaABAg,root,@rick00770,"I think I better keep my 14 plus , I’m tempted though.😊",1727740800,0,
UgxtfW9KbnK0auBwijZ4AaABAg,root,@kingrob4640,Might not get the pro,1727740800,0,
UgyjPGoitsFkyR2OLnN4AaABAg,root,@alinareybey3263,Ughh I’m so torn if I should get this phone… I haven’t updated my phone in 6 years… I’m still on my iPhone xs. 😭 having a better camera is a must! Loving the color options on these iPhone 16s! And a better battery life would be nice 😂😭,1727740800,0,
Ugx6Glsxr4omGiA4j554AaABAg,root,@GodsWorld189,"I’m just wondering 💭 if you have an opinion on the RedMagic 9s Just curious, regarding gaming phones that bring ideas to the future.",1727740800,0,
UgyGLddtvv-jCIaJRXZ4AaABAg,root,@BallinEditz124,Can you try doing a separate video for the sirpods and apple watch because like 75% of this video was about the iPhone 16 and I honestly think more people are gonna buy the other stuff xD,1727740800,3,
UgxR5LZPsr-d9ytYsgR4AaABAg,root,@josejr.8671,"apple watches need to up their battery life , 2 days to 1 day is not acceptable.",1727740800,1,
UgynN0OFB4a9KfkGgA94AaABAg,root,@sarahmwangi2588,You shoud do a review on the lenovo tab extreme!,1727740800,1,
UgxG36LhOkiX6c9IhYd4AaABAg,root,@okieg8960,Honestly I don’t really care about more features that make the experience less user friendly,1727740800,1,
UgzSU4E7zxKDZTegPMJ4AaABAg,root,@alanclark9000,"I really don't give af about this iPhone. I'm just looking to see what's the next for samsung phones. S24 they went cheaper design and told everyone it's less weight. Duh, it's cheaper, samsung turned into sony on s24, sony move",1727740800,1,
Ugxtm9CTahsya3A1WoB4AaABAg,root,@Himsofinee,I feel like he didn’t say what we’re all thinking…,1727740800,2,
UgzcMdtTNjou7D0DBPp4AaABAg,root,@RoyalFroggyFriends,How Apple managed to fool the world in purchasing the same phone for the past 20 years will one day be studied in universities. (Bachelor's in Marketing),1727740800,1,
Ugyg_vTkYC_HNV6M1qt4AaABAg,root,@lixinwei_net,"If Mr. Jobs were still alive, seeing the products released by Apple today would surely make him furious on the spot",1727740800,29,
Ugyg_vTkYC_HNV6M1qt4AaABAg.A8OEQnvCGTRA8PMOFIGVCv,Ugyg_vTkYC_HNV6M1qt4AaABAg,@OneBigYe,"Exactly, he only made iphone to be easily usable by anyone that was what brought about the iPhone 6 All-in-one button but now you've got to watch YouTube video to be able to do somethings  on the iPhone",1727740800,2,
Ugyg_vTkYC_HNV6M1qt4AaABAg.A8OEQnvCGTRA8PbGmeiRbs,Ugyg_vTkYC_HNV6M1qt4AaABAg,@Jacquesous,"That’s what I said as soon as the cameras started being thicker than the phone, and not being able to lay flat.",1727740800,1,
UgyN5R3fCKsZeotsnYF4AaABAg,root,@jayjay_7174,Same o same o 😂😂,1727740800,1,
Ugxtounzk-Qcm7Gls-x4AaABAg,root,@sophallvoek7825,I got nothing to comment about …beside 😂😂😂😂😂,1727740800,1,
UgwXmCYdGoe0eH20YFN4AaABAg,root,@paulgreenwood69,Im a poor person so i have to save for a LONG time for an upgrade. Upgrade because of a new colour only? A foolish YouTuber comment.,1727740800,1,
UgyvNliWFkdeYQUqzJV4AaABAg,root,@palmetto.,Marques is going down as the GOAT tech reviewer. Stamp it.,1727740800,16,
UgwhYbjhQF3CVOBdrMF4AaABAg,root,@conehead4133,U know the well is running dry when one of apples biggest shills isn’t even enthusiastic.,1727740800,1,
UgzlL6ns4nM22DfK4V94AaABAg,root,@cdb989,Wow !!!! Can’t wait to get one in like 3 years 😂😂😂,1727740800,2,
UgzR5VlC-U_A0QHSQBt4AaABAg,root,@w00f72,I thought I would snag the AirPod Max with the USB C update but the lack of anything else fells kinda gross.,1727740800,0,
Ugxa_z-6GmqOu32QRgp4AaABAg,root,@juliovasquez4484,"I give Apple 4 more years before their sales go down, and they lose the market, they will need to change the game again completely or otherwise.. bye be",1727740800,1,
UgxrAuG5d7NpMZz9_YR4AaABAg,root,@Illysi,"In any case, it’ll be better than my old iPhone 13 with a shattered back",1727740800,0,
UgzUcI8DPP8vyxUad554AaABAg,root,@turgs1,"I was a fan of the Nokia camera button that launched the camera and took picture at the same time, all up few seconds....  2012 era..!",1727740800,0,
Ugz2mE8QOr5_tMb_NNB4AaABAg,root,@VulcanRedux,"I’m going from a 12 to a 16 next Friday, I’m not new to iPhone and have held out on trading in or buying any new products, but I’ll try it this year, and see what it’s all about.",1727740800,0,
UgweUjgzjSfnLQUFFdx4AaABAg,root,@khalidkhan7209,You are so iphone guy people should not watch your i phone review.,1727740800,0,
UgwwrOEHZl9Ztv7yHSR4AaABAg,root,@DoddMandel-x8k,Yundt Lake,1727740800,0,
UgxKDc5x6FYKbC72M3F4AaABAg,root,@Frisson391,You will all still be talking about it!!!  😮,1727740800,0,
UgzHBvUouIkUWV6OC1B4AaABAg,root,@benm2169,Just confirmed my decision to wait to get the iPhone 16 Pro is a good one 😂,1727740800,0,
UgxJVpsEn3RqvevXkSx4AaABAg,root,@AkinaSpeedStarsAE86,"apple asked chat gpt to ""innovate""",1727740800,0,
UgwUVW7TybAo05ZiKHp4AaABAg,root,@weldingandstuff,"The iPhone needs the ability to pause video recording and require a clipboard feature for copying and pasting multiple clips, all without using third-party apps.  WHEN WILL THIS HAPPEN",1727740800,0,
UgxV1VkBIk2AxDWmjRJ4AaABAg,root,@nissas01,"Imagine when Apple starts making fun phones again, instead of the boring money-grab phones. I miss Steve Jobs.",1727740800,1,
Ugza3U1hPbozApCZsDZ4AaABAg,root,@tbonebrutus7299,Is it worth the upgrade from 14 to 16 pro. Looking for anniversary gift for my wife ?,1727740800,0,
Ugw3OP8E0Lx6d9WDiBl4AaABAg,root,@fhowland,"What an uninspiring, boring launch.  Could they fix things that suck, like auto complete?",1727740800,1,
UgyJSeF-MvpYQRXUC0V4AaABAg,root,@TheJGW,They just cant be bothered any more can they. I'm still on iPhone 12 Pro 😂 and don't feel like I am missing out. Might finally make the jump to a Samsung fold.,1727740800,0,
UgwNFhwHPoPLZPHrqNJ4AaABAg,root,@paymyself1st430,First they started giving us the S versions half a year apart then a year apart then two years apart to now three years apart..They’ve only stretched my imagination to levels exhaustion at this point we’re forced into technological submission..,1727740800,0,
UgzxHcesRS0OMEq0iAZ4AaABAg,root,@uchepowers,No innovation... 🤮,1727740800,1,
UgzlSDFXsaPsNKbN3nF4AaABAg,root,@ahmadkhan5236,Apple : you want sbicy garlic or regular garlic.   People : spicy garlic.   Apple : I’ll give you the regular garlic.,1727740800,1,
UgzX38SD8sPv6KUrkJN4AaABAg,root,@elii2tru,iPhones have always been trash..,1727740800,0,
UgzX38SD8sPv6KUrkJN4AaABAg.A8O2sHimRFaA8ONmnY1Nnr,UgzX38SD8sPv6KUrkJN4AaABAg,@arsenioseslpodcast3143,"lmfaoooo I mean no. Iphone 6+ was MASSIVE and a huge break. But after that, it's really just the same.",1727740800,0,
Ugx3toliZnxN-Z298gN4AaABAg,root,@Nataliekhurie,"I was considering upgrading from my iPhone 13 Pro Max, but after reviewing the iPhone 16 and not finding any significant new features, I’ve decided to keep my current device for now ❤",1727740800,240,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGA8PxNmnIMWG,Ugx3toliZnxN-Z298gN4AaABAg,@SBM2002,You can try an android phone,1727740800,12,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGA8PzSdr8zhU,Ugx3toliZnxN-Z298gN4AaABAg,@peergynt6515,"I got 13 and a 15 work phone, I don't notice any difference between them.",1727740800,16,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGA8QUwM5S-jk,Ugx3toliZnxN-Z298gN4AaABAg,@2424rocket,And?!?! You mean you want me to trade in my Tesla for a Ford focus? Android suck!,1727740800,13,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGA8QWgSsSR47,Ugx3toliZnxN-Z298gN4AaABAg,@SBM2002,"@2424rocket  I don't have the same opinion, for me it's better Android",1727740800,0,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGA8QWpkEo_SG,Ugx3toliZnxN-Z298gN4AaABAg,@AyoKam,Same,1727740800,1,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGA8R0Uf8cGR4,Ugx3toliZnxN-Z298gN4AaABAg,@brandhark7935,The 17 or 18 will be an awesome upgrade for you then!,1727740800,6,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGA8R0eRYdVPy,Ugx3toliZnxN-Z298gN4AaABAg,@faizismail7373,Still rocking with my XS😂,1727740800,8,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGA8S9U62GrJf,Ugx3toliZnxN-Z298gN4AaABAg,@leeknow8299,my sister owns an iphone 13 pro max and her friend used her phone camera and was amazed by its quality (friend owns a 14 pro max).  the friend thought it was 15 pro max  ur good u dont need to upgrade ur 13 pro model,1727740800,9,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGA8SM0mb7L2D,Ugx3toliZnxN-Z298gN4AaABAg,@john-wiggains,I feel the same way with a 12 pro lol 😂,1727740800,7,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGA8Sp646oeOH,Ugx3toliZnxN-Z298gN4AaABAg,@RedzuanCiLz91,@2424rocket  is that Supra,1727740800,0,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGA8T57sc-_m7,Ugx3toliZnxN-Z298gN4AaABAg,@codygiron7814,"@Nataliekhurie  the difference between a 13 and a 16 is night and day, but MKB would have you believing it’s not. Too bad for you!",1727740800,0,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGA8T700vtokm,Ugx3toliZnxN-Z298gN4AaABAg,@Scottytherealone,@codygiron7814 not really bud. Stop Glazing.,1727740800,0,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGA8TOMSiklA8,Ugx3toliZnxN-Z298gN4AaABAg,@Nataliekhurie,@brandhark7935  I think so 😇,1727740800,0,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGA8TONQ05ja8,Ugx3toliZnxN-Z298gN4AaABAg,@Nataliekhurie,@faizismail7373  hahahaha,1727740800,0,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGA8U08WxDp7b,Ugx3toliZnxN-Z298gN4AaABAg,@zerocal76,"@SBM2002  No, no no. Don't go recommending iPhone users try Android phones.  I hear the ""ignorance is bliss"" 😊",1727740800,4,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGA8U78yklxja,Ugx3toliZnxN-Z298gN4AaABAg,@carpediem1916,@2424rocket I was an android user and last year I’ve got iPhone and I’m regretting now. I prefer Android. There’s nothing special about IPhone.,1727740800,0,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGA8U_IAj7O2l,Ugx3toliZnxN-Z298gN4AaABAg,@mp4455,The 13 pro max is still a great phone !!!!!,1727740800,5,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGA8Ugjg5p46l,Ugx3toliZnxN-Z298gN4AaABAg,@GamerYouTubik,@2424rocket  if you actually take your time to research you will realize that android really is the tesla,1727740800,0,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGA8UpXahTWg9,Ugx3toliZnxN-Z298gN4AaABAg,@steveschu,@leeknow8299 Tell the 14 user to change the display setting from that blue correction crap and back to the normal display default. I see that all the time with some iPhone users.,1727740800,0,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGA8Usn561zct,Ugx3toliZnxN-Z298gN4AaABAg,@WorldTravelerCA,"I have exact same phone with 89% BH after 30 month of use, I don’t see any reasons to update this time around and waste moneys. Honestly my iPhone 13PM works flawlessly as it is",1727740800,0,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGA8Usyxp3GRI,Ugx3toliZnxN-Z298gN4AaABAg,@WorldTravelerCA,@codygiron7814 go ahead prove it,1727740800,0,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGA8V1m8zV5rp,Ugx3toliZnxN-Z298gN4AaABAg,@baala91,"I have iphone 13 Pro Max even i thought the same that there is not mind blowing or significant for me to switch   I mean battery, camera , refresh rate , processor , screen brightness everything is working charm so i ll wait until 17 or maybe 18",1727740800,0,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGA8V8Ip1ORi2,Ugx3toliZnxN-Z298gN4AaABAg,@Fr4nkSanchez,"same, I have the iPhone 13 and I was hoping to see the foldable iphone and probably upgrade but nope",1727740800,0,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGA8VG4evawbz,Ugx3toliZnxN-Z298gN4AaABAg,@Yaymess,"I have the same, was just going to change the battery and keep it for longer till something tickles my fancy",1727740800,0,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGA8VK_Vo87TC,Ugx3toliZnxN-Z298gN4AaABAg,@trentcrawford3020,@2424rocket I have 15 pro max and upgraded phone roughly once a year. Android is definitely better. iPhones glitch all the time battery isn’t as good. Samsung caught up to the UI. I wish I kept my s22ultra instead of getting this phone and I used to love iPhones.,1727740800,0,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGA8VRH6Y0cME,Ugx3toliZnxN-Z298gN4AaABAg,@Well_Edumacated,Hold onto that sucker till it falls apart lol.,1727740800,0,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGA8VcKi-jYB4,Ugx3toliZnxN-Z298gN4AaABAg,@rgsniper2,"13 Pro Max as well. I've been watching each new release for that special reason to update, to date I've not seen it. I'm sure each new version has a few things slightly better,  but nothing that gets my wallet out of my pocket. Also, my 13 PM works flawlessly for everything I use it for.",1727740800,0,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGA8VeAxFbnko,Ugx3toliZnxN-Z298gN4AaABAg,@xm6906,I’m on the xsmax and I did the research the 13 has a better battery camera and the proprietary charger which is t really because it’s the only charger we’ve had for the iPhone for the last 10 years,1727740800,0,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGA8VmraAo1wh,Ugx3toliZnxN-Z298gN4AaABAg,@sheltipoodle,my iphone SE 2022 works fine.,1727740800,0,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGA8a3BY8-QaY,Ugx3toliZnxN-Z298gN4AaABAg,@cute_littlebig_animals,"@sheltipoodle  same thing, but the battery drains after 4-6 hours.....",1727740800,0,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGA8ffSfT2jWg,Ugx3toliZnxN-Z298gN4AaABAg,@heathersailes4280,"@sheltipoodle I have the SE 2020, and it’s working fine for the most part. However, I’m ready to upgrade my phone. I think I’ll save up for the 16 which will have much better battery life.",1727740800,0,
Ugx3toliZnxN-Z298gN4AaABAg.A8O2IVRXqwGADvP8Qa8u5r,Ugx3toliZnxN-Z298gN4AaABAg,@biakhunlawmawma5125,Wait for the 20 pro max,1738368000,0,
UgxGGvFQA7DyyLgonGV4AaABAg,root,@carloscls5058,Definitely not worth upgrading to the iPhone 16!,1727740800,1,
UgxRXsK-wicvNYy2nAl4AaABAg,root,@strangevideos3048,"Old design,they removed side button and brought it back so you can take a picture like Sony Ericsson did in 2009 ,what a scamers.its the SAME SHIT shit again.  Lumia 950  from 2015 has 518 PPi display This ""new"" iphone has 418 in 2024/25     are you f kidding me 😅😅🤡  Display is still 60hz :face-fuchsia-poop-shape:",1727740800,0,
UgyolOj-bGzB1SQhLf14AaABAg,root,@armeddiver,Thank you for the review.  I just ordered a new 16 MAX Pro.  I ordered it because the battery in my iPhone 13 Pro is starting to have issues.,1727740800,0,
UgwFbxQ_-OmXMpR0koB4AaABAg,root,@duesa2203,Idk if to get 16 plus or 16 pro.. they both have the same specs besides not having an extra 60hz.. I just prefer the color more also on the pro🤦‍♂️,1727740800,0,
Ugwts4xY-X-NGrRzmvp4AaABAg,root,@BigWaffles95,"If sales are sub par watch them release a never been done before ""tri-fold"" phone",1727740800,0,
UgzrQm7V8t9CMqVaDxR4AaABAg,root,@OperationBlueprint,HMD SKYLINE,1727740800,0,
UgwiJbrAAS2hsG9zHC94AaABAg,root,@MK-hu8kc,Somone is clearly not impressed,1727740800,0,
UgxJocYzPnLt_9prJvp4AaABAg,root,@paperchasinjah5606,Next year is 120hz on regular models 🔥🔥🔥💯💯💯,1727740800,0,
UgyOFe6W0XZColZEr654AaABAg,root,@anakintalks7082,I’m not a big yearly update person but if I was I’d probably want to go for the pro iPhone but the colors vs the regular iPhone are just so sad. It would make me not want to go for the pro version if I was going to upgrade,1727740800,0,
Ugyv1kD9igHxCNX-hcJ4AaABAg,root,@Potts_Prod,You should do a review of the Zildjian Alchem-E headphones,1727740800,0,
Ugyou74OL7AKKXCt0PR4AaABAg,root,@victordominguez9860,Went from iPhone 12 to 15 pro and I don’t regret waiting that long because it felt like a life changing experience lol now just gotta wait another 2 to 3 years for my next upgrade to make that feeling come again,1727740800,35,
Ugyou74OL7AKKXCt0PR4AaABAg.A8O-aWODjNUA8RSuAyQn0m,Ugyou74OL7AKKXCt0PR4AaABAg,@OlegAryutkin,I went for iPhone 10 to 15 and it felt like the same phone :),1727740800,3,
Ugyou74OL7AKKXCt0PR4AaABAg.A8O-aWODjNUA8TUp-WNFoA,Ugyou74OL7AKKXCt0PR4AaABAg,@60westpro,I still have the iPhone XR —lol,1727740800,2,
Ugyou74OL7AKKXCt0PR4AaABAg.A8O-aWODjNUA8UVvCux7lm,Ugyou74OL7AKKXCt0PR4AaABAg,@bilaldouah8009,@60westpro  i still have the iphone 6s LOL,1727740800,1,
Ugyou74OL7AKKXCt0PR4AaABAg.A8O-aWODjNUA8hl689eQfp,Ugyou74OL7AKKXCt0PR4AaABAg,@JohnThePA,"Same, I did the X to the 12 pro to the 15 pro max and loved each iteration. I think I would sit out until maybe the 18 or 19 unless they have a major development on the video/photo front as that’s the main reason why I like to upgrade",1727740800,0,
UgwSwIPLK5Ob0RhqRJN4AaABAg,root,@Birdsarefake114,I always go with the 2-3 year rule with these things,1727740800,0,
Ugwi2f9osZJTMjKWXcF4AaABAg,root,@zkosn,"Lipstick on a dumpster fire.  One day, in the distant future, Apple will again remember what innovation is.",1727740800,0,
UgwITjBN_LB7JGkxRst4AaABAg,root,@MrAndriyevski,Stolen button from Xperia ( Sony is a real explorer ) Tnx for video and iPhone again do not include to phone real exclusive technology!,1727740800,0,
UgzBZCYkOsdrx0UMXIh4AaABAg,root,@FlipFlop17-ixi,Waiting for the 17 only because 17 is my favorite number 😂😂😂 different or not 😅. Going to keep my 15 pro max tho just cause of the natural titanium color. Who knows if they’ll keep that color by then. Oh by the way you said AirPods Pro instead of AirPods Max when going into them.,1727740800,1,
UgwG0Ny47yyYFLR7nfB4AaABAg,root,@youngsouljag08,At this point apple is lazy,1727740800,1,
UgzgkqIJDiscVjrbQdN4AaABAg,root,@chessygloyna8507,I called Apple to see if they would send me a new phone and watch for free. And they said “unfortunately we will not be able to assist you” but they were kind.,1727740800,0,
Ugx1yzywT2GMwYY2FqJ4AaABAg,root,@tobiaswinter1358,"Give me the ultramarine with 120hz and stock Android, pls.",1727740800,0,
Ugx9WDbYoTzn28RQaAB4AaABAg,root,@LivPoxleitner,im upgrading to iphone 18 from the 12. 2 more years,1727740800,0,
Ugy1hdkpqq4zpLDrHGF4AaABAg,root,@andresg297,Basically the same phone they produce every year but more expensive,1727740800,0,
Ugx1a6a4J5_xEa4Rc0V4AaABAg,root,@Smartboi_095,Who is waiting to see iPhone 25 looks like,1727740800,0,
Ugygv4JKy7Cq0dVKhdl4AaABAg,root,@iggietorrezx1915,Forget the Airpods max. Just get some Bose.,1727740800,0,
UgzK6cvGrQAINqq0pr94AaABAg,root,@richbalkissoon5322,trash,1727740800,0,
